school=MS,sex=M,age,address=U,famsize=LE3,pstatus=T,medu,fedu,mjob=at_home,mjob=health,mjob=other,mjob=services,mjob=teacher,fjob=at_home,fjob=health,fjob=other,fjob=services,fjob=teacher,reason=course,reason=home,reason=other,reason=reputation,guardian=father,guardian=mother,guardian=other,traveltime,studytime,failures,schoolsup=yes,famsup=yes,paid=yes,activities=yes,nursery=yes,higher=yes,internet=yes,romantic=yes,famrel,freetime,goout,dalc,walc,health,absences,g1=10,g1=11,g1=12,g1=13,g1=14,g1=15,g1=16,g1=17,g1=18,g1=19,g1=3,g1=4,g1=5,g1=6,g1=7,g1=8,g1=9,g2=0,g2=10,g2=11,g2=12,g2=13,g2=14,g2=15,g2=16,g2=17,g2=18,g2=19,g2=4,g2=5,g2=6,g2=7,g2=8,g2=9,g3
0,0,18,1,0,1,3,2,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,1,1,1,1,5,4,3,2,3,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14
0,1,18,0,0,1,4,3,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,1,1,1,1,5,3,2,1,2,4,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16
0,1,18,1,0,1,4,3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,3,0,0,1,1,0,1,1,1,1,5,4,5,2,3,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
0,0,17,1,0,1,4,3,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,3,0,0,1,1,1,1,1,1,1,4,4,3,1,3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
1,1,18,0,0,1,3,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,1,1,0,1,0,0,0,1,1,0,2,5,5,5,5,5,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1,1,19,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,2,3,0,0,0,0,1,1,1,0,5,4,4,3,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1,1,17,1,0,1,3,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,0,1,1,0,1,1,1,0,4,5,4,2,3,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1,1,18,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,4,3,3,2,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8
1,1,19,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,3,1,1,0,1,0,0,1,1,1,0,4,4,4,3,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8
1,1,17,0,0,1,4,3,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,2,2,0,0,1,1,1,0,1,1,1,4,5,5,1,3,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,0,18,1,0,1,3,3,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,2,0,0,1,0,0,1,1,0,1,5,3,4,1,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
1,0,17,0,0,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,2,0,0,1,1,1,1,1,1,0,4,3,3,1,2,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1,0,17,1,1,0,3,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,1,1,0,1,1,2,3,1,2,5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,1,18,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,1,1,3,3,2,1,2,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,0,18,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,3,0,0,0,0,0,1,1,1,0,5,3,2,1,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
1,0,18,0,1,0,1,4,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,1,1,0,1,4,3,4,1,4,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1,1,18,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,2,1,0,0,0,1,0,0,0,0,4,4,3,2,3,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0,18,1,0,1,3,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,0,1,0,0,1,1,1,1,4,3,2,1,3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,0,17,1,1,1,4,4,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,2,0,0,1,1,1,1,1,1,1,2,3,4,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
1,0,17,0,0,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,2,0,0,0,0,0,0,1,0,0,3,2,2,1,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,1,18,0,0,1,1,3,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,0,0,1,1,0,1,1,0,0,3,3,4,2,4,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,1,18,1,1,1,4,4,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,3,0,0,0,1,0,1,1,1,1,4,2,2,2,2,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13
1,0,17,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3,1,1,0,1,1,0,1,1,1,1,5,2,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,18,1,0,1,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,1,0,0,1,1,0,1,1,1,1,5,2,3,1,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,0,18,0,0,1,4,4,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,3,2,0,0,1,1,0,0,1,1,1,3,2,2,4,2,5,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,0,19,1,1,1,3,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,2,2,2,0,0,0,1,1,1,0,1,3,2,2,1,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9
1,1,18,0,1,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,3,1,0,0,1,1,1,1,0,1,1,4,3,3,2,3,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12
1,0,17,1,0,1,2,2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,3,0,0,0,0,1,1,1,0,1,3,4,3,1,1,3,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
1,0,17,0,0,1,1,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,3,5,5,1,3,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1,0,18,0,1,1,4,4,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,2,3,0,0,0,0,0,1,1,1,0,5,4,4,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19
1,0,18,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,4,3,0,0,0,0,0,1,1,1,0,4,3,2,1,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10
1,0,20,1,0,1,4,2,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,2,3,2,0,1,1,0,0,1,1,1,5,4,3,1,1,3,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15
1,0,18,0,1,1,4,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,0,1,1,1,1,1,0,5,4,3,3,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
1,0,18,1,0,1,3,3,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,2,0,0,0,1,0,1,1,1,1,4,1,3,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15
1,0,17,0,0,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,1,1,0,1,1,0,4,5,4,2,3,1,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,1,18,1,0,1,4,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,2,0,0,0,1,1,0,1,1,0,3,2,4,1,4,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14
1,1,18,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,1,0,1,1,1,4,4,3,1,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7
1,1,17,1,0,1,2,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,2,2,0,0,0,0,1,1,1,1,0,4,4,3,1,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,1,19,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1,1,0,0,0,0,1,1,0,0,4,3,2,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,18,0,0,1,4,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,2,1,1,0,0,1,0,1,1,0,0,5,4,3,4,3,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5
1,0,18,0,0,1,2,2,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,2,3,0,0,0,1,0,1,1,0,0,5,3,3,1,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10
1,0,18,0,0,1,4,4,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,3,1,0,0,1,1,1,1,1,1,1,4,4,3,2,2,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6
1,0,19,0,0,1,2,3,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,3,1,0,0,0,1,0,1,1,0,5,4,2,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,0,18,1,1,1,3,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,1,1,0,1,1,1,0,4,3,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8
1,0,18,1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,2,2,1,0,0,0,1,1,1,0,0,1,1,1,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1,1,20,1,1,0,2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,2,2,0,1,1,0,1,1,0,0,5,5,4,4,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
1,1,17,1,1,1,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,2,1,0,0,0,0,0,0,1,1,0,2,4,5,3,4,2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16
1,1,21,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,3,0,0,0,0,0,1,0,0,5,5,3,3,3,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7
1,1,18,0,1,1,3,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,1,0,0,0,0,0,0,1,1,0,4,4,1,3,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10
1,1,19,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,3,2,3,3,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9
